id,area,tipo,_b1_mean,_b2_mean,_b3_mean,_b4_mean,_b5_mean,_b6_mean,_b7_mean,_b8_mean,_b9_mean,_b10_mean,_b11_mean,_b12_mean,_b13_mean,_b14_mean,_b15_mean,_b16_mean,_b17_mean,_b18_mean,_b19_mean,_b20_mean,_b21_mean,_b22_mean,_b23_mean,_b24_mean,_b25_mean,_b26_mean,_b27_mean,_b28_mean,_b29_mean,_b30_mean,_b31_mean,_b32_mean,_b33_mean,_b34_mean,_b35_mean,_b36_mean,_b37_mean,_b38_mean,_b39_mean,_b40_mean,_b41_mean,_b42_mean,_b43_mean,_b44_mean,_b45_mean,_b46_mean,_b47_mean,_b48_mean,_b49_mean,_b50_mean,_b51_mean,_b52_mean,_b53_mean,_b54_mean,_b55_mean,_b56_mean,_b57_mean,_b58_mean,_b59_mean,_b60_mean,_b61_mean,_b62_mean,_b63_mean,_b64_mean,_b65_mean,_b66_mean,_b67_mean,_b68_mean,_b69_mean,_b70_mean,_b71_mean,_b72_mean,_b73_mean,_b74_mean,_b75_mean,_b76_mean,_b77_mean,_b78_mean,_b79_mean,_b80_mean,_b81_mean,_b82_mean,_b83_mean,_b84_mean,_b85_mean,_b86_mean,_b87_mean,_b88_mean,_b89_mean,_b90_mean,_b91_mean,_b92_mean,_b93_mean,_b94_mean,_b95_mean,_b96_mean,_b97_mean,_b98_mean,_b99_mean,_b100_mean,_b101_mean,_b102_mean,_b103_mean,_b104_mean,_b105_mean,_b106_mean,_b107_mean,_b108_mean,_b109_mean,_b110_mean,_b111_mean,_b112_mean,_b113_mean,_b114_mean,_b115_mean,_b116_mean,_b117_mean,_b118_mean,_b119_mean,_b120_mean,_b121_mean,_b122_mean,_b123_mean,_b124_mean,_b125_mean,_b126_mean,_b127_mean,_b128_mean,_b129_mean,_b130_mean,_b131_mean,_b132_mean,_b133_mean,_b134_mean,_b135_mean,_b136_mean,_b137_mean,_b138_mean,_b139_mean,_b140_mean,_b141_mean,_b142_mean,_b143_mean,_b144_mean,_b145_mean,_b146_mean,_b147_mean,_b148_mean,_b149_mean,_b150_mean,_b1_mean_1,lat_4326,long_4326
5,1828330.33,1,289.770718740033033,295.753583406843291,296.121037822744427,296.624510939121819,296.600128212973573,296.578734404837633,296.559355391825193,290.791593693485822,0.000000000000000,273.149993896484375,10.767272754795007,295.034447533885043,0.767959416564434,292.557753756546049,0.879586517810822,0.000030663812483,99.999839782714858,0.000002997970661,-0.000000010641772,0.000000007963848,0.000000000033617,273.160064697265625,0.000066387565178,0.368052287323703,0.397334181307501,0.401455720949179,0.406453798954770,0.176933597247926,-233632640.133706897497177,457274354.309111416339874,-159565081.371115446090698,-64047800.736393846571445,556391192.984470605850220,982927988.261674404144287,-0.053479578757137,-12136.103689925250364,20054.680631100287428,-5446.377909765011282,108.447204301224971,0.015454609809223,-2563.362105127950144,24828.479399194402504,37121.038087130167696,0.214536472552269,-1.327681957014253,-0.148955453573213,96847.955502881130087,0.109003920842991,2.374518605430380,1.850433791505053,281.456875041837748,295.137743971519114,286.321422584660525,304.884038188800560,285.107549654761215,309.576639726053315,289.169712680014925,305.315266049262107,292.785965119070397,299.632193064104740,295.265354424681732,297.556025516908505,295.865295014850460,296.918485549394234,290.273836373079121,290.974268941821265,0.000000000000000,0.000000000000000,273.148071289062500,273.151977539062557,3.967252458164118,16.167082199864147,292.821252535167844,297.880868125608117,0.749005160552841,0.786239733703911,291.948080030696246,293.150276937682918,0.571961224144404,0.880000531673432,0.000000000000000,0.022813876923660,99.890029781904062,99.999984741210938,0.000000000000000,0.002230490132086,-0.000007917477938,0.000000000000000,0.000000000000000,0.000000007963848,0.000000000000000,0.000000000033617,273.158477783203125,273.184905972440049,0.000000000101367,0.001338519609441,0.270279039964884,0.494859528573417,0.348816134599609,0.579568754887622,0.381000211438245,0.424267187969426,0.402411867306897,0.410183836902741,0.174118247860448,0.179558986328282,-10827570.780299272388220,-3884342.464596202131361,5707997.177831072360277,20133487.990635674446821,-8055580.109694436192513,-2003988.760155573021621,-4166898.267537549138069,180677.411235112143913,6950904.106966074556112,24529140.391289804130793,28159498.433309007436037,35090373.301711209118366,-0.002769396760691,-0.000274341601135,-12136.076349918215783,-0.000159893099426,-0.001541751424719,20054.692349850291066,-5446.377909765011282,0.000000001383334,-0.009772287946605,108.642590530236404,0.000120018767496,0.004570166711691,-2563.362105127950144,0.000000000415788,0.000115360785972,24828.473539819402504,0.000000140160836,37121.034180880167696,-0.004329642839730,0.306406370663014,-4.910198692088148,3.671825210881902,-3.940577429051956,3.315086883630290,96020.685825457243482,97493.811400131540722,0.000011012724791,0.026557382865428,2.349231371459184,2.398993287605280,1.818848910585736,1.882040173873556,8.181573119296962,-22.85833950,-51.91049450
7,1995809.34,1,288.858405814842740,293.666235010415107,293.907941054591959,294.471747460943561,294.456520233163985,294.442369982226751,294.429544975970430,289.493142331085096,0.000000000000000,273.149993896484375,9.753492780782745,293.595238015447194,0.767473273263918,291.379412810004624,0.879586517810822,0.000028569295291,99.999839782714844,0.000003223168762,-0.000000014980944,0.000000029085754,0.000000002902692,273.160049232115909,0.000098631315882,0.400368268914062,0.421439995324792,0.432475938578988,0.462391575689845,0.160729635394503,-252245727.839828103780746,457854233.142097949981689,-144930125.849781364202499,-60657504.722189508378506,546115071.676830410957336,964225313.324567675590515,-0.061263557381299,-14033.903325492654403,23012.402639347972581,-5602.410977759776870,105.602069396272256,0.044491033031748,-3181.290270132243677,28146.295795869431458,35922.805623440537602,0.207093613808580,-1.184693525850869,-0.042320264266532,94255.691321920734481,0.145738263409100,3.499770812564376,1.791196477999911,280.637085536243205,294.237620026389948,284.511244338692052,302.583057493989259,283.528657863312048,305.869893768843667,287.547258759460988,302.136305480341775,290.940938084777372,297.211449560127733,293.215550547239445,295.331153827767309,293.739251927081284,294.787837705159177,288.943991402299673,289.715220715495889,0.000000000000000,0.000000000000000,273.148071289062500,273.151977539062500,3.367082820410186,14.599339435979523,291.274483994761965,296.622007348482384,0.747549079340245,0.787108275837415,290.668395238023720,292.061266308053462,0.571961701722387,0.880000531673431,0.000000000000000,0.021255555162750,99.891504280281310,99.999984741210923,0.000000000000000,0.002398037665365,-0.000011145822473,0.000000000000000,0.000000000000000,0.000000029085754,0.000000000000000,0.000000002902692,273.158477783203125,273.184035223079434,0.000000001071988,0.001425482329173,0.308820373513134,0.506614545560466,0.369783588068677,0.602885686729937,0.406339463473269,0.462138919054908,0.455983927799861,0.468964771612925,0.156243846607669,0.165186325683752,-11403187.109756363555789,-4283545.820764788426459,5524248.903627443127334,20551664.662346448749304,-7682205.425870780833066,-1538885.303066855762154,-3871536.784983756486326,351167.868617773405276,6593558.850602775812149,24529685.220522157847881,27514998.424732547253370,34677969.706648722290993,-0.003277390874113,-0.000239783069314,-14033.881372647030730,-0.000105711534661,-0.001948209976146,23012.419227703387151,-5602.410977759776870,0.000000001383334,-0.011965877159919,105.834270650926612,0.000492940907438,0.008770679503604,-3181.290270132243677,0.000000000415788,0.000472722700556,28146.267435935678805,0.000000274855024,35922.795831401366740,-0.004559815753899,0.306246750376161,-4.736630813350044,3.592562729088211,-3.639819186981832,2.902574237569312,93461.398499468661612,94870.177194394753315,0.000020936879482,0.032125267460981,3.429479383412003,3.566537733561897,1.709436612660078,1.871294304376690,6.863812033818390,-23.24673010,-51.30016640
62,1895771.64,1,289.374877929687500,295.009521484375000,295.262359619140625,295.731689453125000,295.715362548828068,295.697814941406250,295.683258056640625,290.117858886718693,0.000000000000000,273.149993896484375,12.111586570739746,294.154937744140625,0.764460206031799,291.929870605468750,0.879586517810822,0.000029827102480,99.999839782714844,0.000003140878789,-0.000000011855935,0.000000162081633,0.000000000470386,273.160064697265625,0.000078789773397,0.372989296913147,0.385718911886215,0.392356157302856,0.421504050493240,0.182942718267441,-230795712.000000000000000,449591456.000000000000000,-151797856.000000000000000,-66976612.000000000000000,550883456.000000000000000,978302272.000000000000000,-0.059154905378819,-11248.929687500000000,19585.828125000000000,-5257.271484375000000,107.080307006835938,0.048268292099237,-3075.576171875000000,24346.341796875003638,36992.363281250000000,0.215670868754387,-1.182150959968567,-0.439314782619476,95598.171874999985448,0.140866398811340,2.012760162353516,2.010220527648926,281.156555175781250,294.684844970703125,285.782897949218750,303.827239990234375,284.254333496093750,307.763946533203125,288.548278808593750,303.489257812499943,291.868621826171932,298.688354492187500,294.355316162109375,296.677825927734375,294.955047607421875,296.076660156250000,289.568115234375000,290.333007812499943,0.000000000000000,0.000000000000000,273.148071289062500,273.151977539062500,4.808263778686524,17.349624633789062,292.018218994140625,297.003601074218750,0.745768725872040,0.783483624458313,291.289001464843750,292.551513671875000,0.571960806846619,0.880000531673431,0.000000000000000,0.022191364318132,99.889846801757812,99.999984741210938,0.000000000000000,0.002336813835427,-0.000008820815310,0.000000000000000,0.000000000000000,0.000000162081633,0.000000000000000,0.000000000470386,273.158477783203125,273.184936523437500,0.000000002183936,0.001363158808090,0.293656706809998,0.469180434942245,0.334109365940094,0.564411342144012,0.366144388914108,0.421315163373947,0.415526300668716,0.427446514368057,0.180669426918030,0.185189053416252,-10038597.000000000000000,-4146599.750000000000000,5484439.000000000000000,19975214.000000000000000,-7895884.000000000000000,-1709991.250000000000000,-4162234.750000000465661,400102.187500000000000,6725366.000000000000000,24496110.000000000000000,27921960.000000000000000,34998388.000000000000000,-0.003018505871296,-0.000267947500106,-11248.912109375000000,-0.000108778644062,-0.001778563600965,19585.841796875003638,-5257.271484375000000,0.000000001383334,-0.010776760056615,107.288757324218750,0.000629885820672,0.008907297626138,-3075.576171875000000,0.000000000415788,0.000613351352513,24346.312499999996362,0.000000198553352,36992.355468749992724,-0.004014153964818,0.306301504373550,-4.455375194549563,3.662393808364868,-4.204227924346924,3.318698644638062,94786.453125000000000,96231.453125000000000,0.000016105206669,0.032555490732193,1.948469400405884,2.078115940093994,1.994818449020386,2.024715423583984,5.804688913562876,-23.19085890,-52.16914980
90,2476197.84,0,289.483245849609318,295.051147460937500,295.227416992187500,295.718719482421875,295.699279785156250,295.678649902343750,295.662139892578125,290.159027099609318,0.000000000000000,273.149993896484375,12.072858810424805,294.218627929687500,0.765051066875458,291.983276367187500,0.879586517810821,0.000029938088119,99.999839782714844,0.000003009546390,-0.000000011760015,0.000000090650133,0.000000000503985,273.160064697265625,0.000081543919805,0.328714013099670,0.338975518941879,0.343026638031006,0.367953419685364,0.177139267325401,-239018320.000000000000000,452677312.000000059604645,-152805824.000000000000000,-60832588.000000000000000,550885376.000000000000000,976725504.000000000000000,-0.061246301978827,-11617.625000000000000,19805.425781250000000,-5277.280761718750000,107.357284545898438,0.040931876748800,-2907.454345703125000,24593.984374999992724,36951.593750000000000,0.212382882833481,-1.245275139808655,-0.428511083126068,95868.515625000000000,0.136747092008591,2.111156940460205,1.868013620376587,281.240692138671875,294.787963867187500,285.703704833984375,303.928070068359375,284.274627685546875,307.612579345703125,288.529937744140625,303.525695800781250,291.733886718750000,298.765563964843750,294.282989501953125,296.700500488281307,294.905944824218750,296.083251953125000,289.610687255859375,290.372039794921875,0.000000000000000,0.000000000000000,273.148071289062500,273.151977539062500,4.643201828002930,17.392074584960938,292.057281494140625,297.097747802734375,0.746412992477417,0.784387826919556,291.337280273437500,292.609649658203125,0.571960806846619,0.880000531673431,0.000000000000000,0.022273937240243,99.889976501464844,99.999984741210923,0.000000000000000,0.002239102497697,-0.000008749450899,0.000000000000000,0.000000000000000,0.000000090650133,0.000000000000000,0.000000000503985,273.158477783203125,273.184844970703125,0.000000002889515,0.001364243100397,0.244499415159225,0.429504156112671,0.283247262239456,0.521403670310974,0.316571354866028,0.371761411428452,0.361965745687485,0.373904854059219,0.174455985426903,0.179893210530281,-10474945.000000000000000,-4212435.500000000000000,5531953.500000000000000,20106776.000000000000000,-7910311.000000000000000,-1758598.000000000000000,-3945021.500000000000000,539446.312500000000000,6739062.000000000000000,24494562.000000000000000,27879728.000000000000000,34962584.000000000000000,-0.003140398534015,-0.000267466966761,-11617.606445312500000,-0.000110913897515,-0.001798707176931,19805.441406250000000,-5277.280761718750000,0.000000001383334,-0.010739690624177,107.564979553222656,0.000594666285906,0.007596282754093,-2907.454345703125000,0.000000000415788,0.000578522041906,24593.958984375000000,0.000000207263895,36951.582031250000000,-0.004188637249172,0.306275188922882,-4.634395599365234,3.655636310577393,-4.253717422485352,3.357932806015015,95052.070312500000000,96503.414062499985448,0.000017764661607,0.031494107097387,2.050271749496460,2.171658277511597,1.843963146209717,1.890727519989013,6.944893745108336,-23.16205670,-52.05991010
91,5809291.49,0,289.278930664062500,294.780914306640625,295.145141601562500,295.675933837890625,295.663269042968750,295.647247314453125,295.632751464843750,290.018829345703125,0.000000000000000,273.149993896484375,11.852237701416016,294.102905273437500,0.765335977077484,291.824584960937500,0.879586517810822,0.000029686521884,99.999839782714844,0.000004330824140,-0.000000011794201,0.000000070020342,0.000000000436787,273.160064697265625,0.000087462118245,0.420443892478943,0.429391860961914,0.435372740030289,0.465311378240585,0.182174101471901,-229826704.000000000000000,448093312.000000000000000,-151284624.000000000000000,-66960400.000000000000000,548689792.000000000000000,977021760.000000000000000,-0.064337201416492,-11296.490234375000000,19592.265625000000000,-5195.075683593749091,106.956512451171875,0.042567536234856,-3055.143066406250000,24419.283203124996362,36953.730468750000000,0.216058358550072,-1.140651702880859,-0.389409005641937,95510.328125000014552,0.134834542870522,1.844106078147888,2.716482400894165,281.008056640625000,294.689880371093750,285.278869628906250,303.520721435546875,284.109497070312500,307.521392822265625,288.528747558593750,303.290771484375000,291.964782714843750,298.520538330078125,294.366485595703125,296.575469970703125,294.935852050781250,295.995452880859375,289.479034423828068,290.228668212890625,0.000000000000000,0.000000000000000,273.148071289062500,273.151977539062500,4.653592586517334,17.182262420654297,291.957000732421875,296.966918945312500,0.746607720851898,0.784447491168976,291.196990966796875,292.435333251953125,0.571960866451263,0.880000531673431,0.000000000000000,0.022086771205068,99.889785766601562,99.999984741210938,0.000000000000000,0.003222133265808,-0.000008774885828,0.000000000000000,0.000000000000000,0.000000070020342,0.000000000000000,0.000000000436787,273.158477783203125,273.184967041015625,0.000000003225505,0.001387594384141,0.348766833543777,0.510369896888733,0.380660623311997,0.608324348926544,0.409098953008652,0.465375185012817,0.459536254405975,0.471145719289780,0.179624378681183,0.184653937816620,-9957133.000000000000000,-4145011.750000000000000,5417511.000000000000000,19962972.000000000000000,-7895635.000000000000000,-1690132.750000000000000,-4163841.250000000000000,436183.375000000000000,6640494.500000000000000,24468742.000000000000000,27853566.000000000000000,34983636.000000000000000,-0.003311035688967,-0.000270597694907,-11296.478515624998181,-0.000065893793362,-0.001863415120170,19592.281250000000000,-5195.075683593749091,0.000000001383334,-0.010681286454201,107.162521362304688,0.000497921253555,0.008504386059940,-3055.143066406250000,0.000000000415788,0.000482747011119,24419.255859374996362,0.000000184744167,36953.722656250000000,-0.003981579095125,0.306302160024643,-4.290628433227539,3.615921974182129,-4.137912750244141,3.185190677642822,94697.945312500000000,96147.093750000000000,0.000015578070816,0.031452383846045,1.765464186668396,1.922007441520691,2.687413692474365,2.743268013000489,6.052286500216820,-23.21986110,-52.16616510
98,1752097.48,0,289.756434566720259,295.735943538908487,296.108502655445591,296.617496189091696,296.593296977493139,296.571682202858597,296.552224540753514,290.784357976957210,0.000000000000000,273.149993896484375,10.744357896894183,295.026080768499469,0.767999640835339,292.547323388775737,0.879586517810822,0.000030637389075,99.999839782714858,0.000003098284706,-0.000000010638500,0.000000008161770,0.000000000037741,273.160064697265625,0.000067218420286,0.368870199119192,0.396704739861531,0.399950715845356,0.406355995969839,0.177877821592968,-233148541.905600965023041,456797915.931447625160217,-159434494.764181196689606,-64186031.976174451410770,556439826.456849217414856,982882323.693132877349854,-0.054085018404797,-12136.799397328128180,20069.775983664800151,-5444.622402092768425,108.402679551768031,0.015408045177558,-2576.067154467042201,24865.449326537247543,37123.446037713903934,0.214730048655761,-1.333252451634998,-0.145005334528876,96808.214490857935743,0.108769461219201,2.349770855001960,1.915165579067924,281.449223608676220,295.128130056234852,286.317149317290330,304.857795608202139,285.095149314478363,309.565220626831888,289.170705156660915,305.299109278503977,292.782579462889260,299.623316952213997,295.259429526364841,297.548119410494451,295.858366404302728,296.911197400137098,290.267477032154886,290.966366580602084,0.000000000000000,0.000000000000000,273.148071289062500,273.151977539062500,3.956503719568747,16.149209427622143,292.813065539136971,297.869149410795387,0.749116894638689,0.786197519798220,291.939095308153753,293.138475828582614,0.571961238774072,0.880000531673432,0.000000000000000,0.022794217850724,99.890001692942377,99.999984741210938,0.000000000000000,0.002305123809652,-0.000007915043158,0.000000000000000,0.000000000000000,0.000000008161770,0.000000000000000,0.000000000037741,273.158477783203125,273.184898482050301,0.000000000229191,0.001344257239327,0.272093696611888,0.494989121825916,0.347996328262173,0.579157119932009,0.379481827503455,0.422754293817381,0.402389407109804,0.410001233049906,0.175119586427572,0.180429329023531,-10801522.060815734788775,-3872175.291158830747008,5701313.032992361113429,20111969.083054009824991,-8051458.227536044083536,-2000853.168420156696811,-4168190.965477687306702,171867.283326500648400,6950367.748078014701605,24530124.626110129058361,28158699.018643219023943,35089768.525003649294376,-0.002803552805512,-0.000276876744649,-12136.772896244749063,-0.000155718700950,-0.001544331860913,20069.787702414800151,-5444.622402092768425,0.000000001383334,-0.009739157578632,108.597490893363741,0.000119015511078,0.004577502061285,-2576.067154467042201,0.000000000415788,0.000114398126345,24865.443467162247543,0.000000136969358,37123.442131463911210,-0.004319226687882,0.306411238684888,-4.928688894819074,3.682094271937924,-3.943873083518347,3.316485684662596,95981.787572169108898,97453.290908186158049,0.000010835776600,0.026548765762657,2.324465099871657,2.374259289064349,1.882907791960372,1.947401241956054,6.895749659597050,-22.86625500,-51.90448140
99,326987.55,0,289.648519366125811,295.527580793169534,295.910825242535452,296.445977641768422,296.422912797457343,296.400170904359982,296.380514509028956,290.685733151725401,0.000000000000000,273.149993896484375,10.615133347724028,294.914900325011786,0.768244773921364,292.428947907575377,0.879586517810822,0.000030424110959,99.999839782714830,0.000003955677472,-0.000000010600494,0.000000009835049,0.000000000110420,273.160064697265568,0.000075214710123,0.374380550567312,0.394077352929410,0.393034179470157,0.412042792334627,0.184774838189557,-232025291.589083939790726,452867390.633959114551544,-157772902.978554248809814,-63041001.617539510130882,556219002.713637351989746,981625315.751099586486816,-0.057530458618412,-12147.974483769043218,20163.939094059220224,-5412.283905094229340,108.021440973744006,0.016213039154884,-2656.798958760583901,25124.266133179065946,37115.306025764068181,0.215179200234789,-1.375051372023993,-0.144482298789609,96470.029490125336451,0.109156139090783,2.189616902759557,2.466014685447760,281.379722267323757,295.053441777798810,286.179682472869558,304.568807392450424,284.912793696340600,309.321968578330257,289.053033685795697,305.037086350817106,292.639293567062168,299.430796464956188,295.097061093366733,297.368809912639449,295.686835110476693,296.739659142049561,290.174327875794233,290.862939987538084,0.000000000000000,0.000000000000000,273.148071289062500,273.151977539062500,3.868226106777624,16.063268565187919,292.703081037621928,297.743935268603025,0.749673249620924,0.786078930100807,291.829575344306136,293.011789757985241,0.571961324119507,0.880000531673431,0.000000000000000,0.022635538397931,99.889835376085671,99.999984741210938,0.000000000000000,0.002943024137151,-0.000007886767999,0.000000000000000,0.000000000000000,0.000000009835049,0.000000000000000,0.000000000110420,273.158477783203125,273.184805712765922,0.000000001120755,0.001387631002935,0.282578229802281,0.496207194922718,0.343978927207227,0.577985824673234,0.372013090039681,0.416241087820972,0.408435807676458,0.415307983462277,0.182446604206697,0.186811205741547,-10694960.324583379551768,-3824003.269868453964591,5641999.782480700872838,19952887.202206201851368,-8000640.468926929868758,-1959427.508177805691957,-4078169.553167678881437,160287.216214554588078,6933323.343637421727180,24533080.671857006847858,28115480.316077921539545,35064756.190284095704556,-0.002990505754412,-0.000286437473346,-12147.952719702554532,-0.000129221124655,-0.001581443647567,20163.950812809223862,-5412.283905094229340,0.000000001383334,-0.009466251259739,108.211144242049031,0.000131919158175,0.004720702809869,-2656.798958760583901,0.000000000415788,0.000126958862400,25124.259017550077260,0.000000130231779,37115.302119514068181,-0.004276615523965,0.306430517767323,-5.059989316327254,3.746485625577218,-4.005843399779579,3.333528279758961,95649.899616003080155,97108.723250039940467,0.000010676813459,0.026761388347114,2.162728205678091,2.215457994084806,2.429935858623822,2.501175917796708,8.131133711926704,-22.89944520,-51.85815240
100,1674429.45,0,289.636138916015625,295.353881835937500,295.682739257812500,296.189880371093750,296.166442871093750,296.144653320312500,296.125762939453125,290.586730957031250,0.000000000000000,273.149993896484375,10.687865257263184,294.806457519531250,0.768155694007874,292.336425781250000,0.879586517810822,0.000030372410038,99.999839782714844,0.000004252579856,-0.000000010569644,0.000000010382094,0.000000000201594,273.160064697265625,0.000079561556049,0.373678505420685,0.398020625114441,0.401124358177185,0.425512641668320,0.185094371438026,-236951152.000000000000000,451756032.000000000000000,-156235792.000000000000000,-58542500.000000000000000,555020288.000000000000000,979661887.999999880790710,-0.055674526840448,-12161.063476562500000,20135.085937500000000,-5370.522949218750909,107.888221740722642,0.018612850457430,-2635.634765624999545,25113.093750000000000,37061.847656250000000,0.213209494948387,-1.379277229309082,-0.202906727790833,96355.539062500000000,0.113505087792873,2.224726438522339,2.652500391006470,281.348419189453125,295.040771484375000,285.954101562500000,304.354675292968750,284.714996337890625,308.980926513671932,288.789855957031250,304.727844238281307,292.388061523437500,299.158447265625000,294.843841552734375,297.109710693359375,295.429412841796875,296.487640380859375,290.073669433593750,290.763854980468750,0.000000000000000,0.000000000000000,273.148071289062500,273.151977539062500,3.843991518020630,16.151321411132812,292.594451904296875,297.656402587890625,0.749163031578064,0.786464929580688,291.733947753906250,292.922393798828068,0.571961283683777,0.880000531673431,0.000000000000000,0.022597072646022,99.889907836914062,99.999984741210938,0.000000000000000,0.003163919318467,-0.000007863814972,0.000000000000000,0.000000000000000,0.000000010382094,0.000000000000000,0.000000000201594,273.158477783203125,273.184722900390625,0.000000001075168,0.001392660196871,0.277348130941391,0.496823698282242,0.347858816385269,0.581718325614929,0.379140049219131,0.425300955772400,0.421528816223145,0.429254084825516,0.182812497019768,0.187157467007637,-10862725.000000000000000,-3905744.750000000000000,5617610.999999999068677,19941600.000000000000000,-7955559.500000000000000,-1919295.375000000000000,-3868793.750000000000000,268627.125000000000000,6905452.000000000000000,24524484.000000000000000,28036360.000000000000000,35021108.000000000000000,-0.002870145486668,-0.000268401025096,-12161.039062500000000,-0.000136233604280,-0.001620842027478,20135.097656250000000,-5370.522949218750909,0.000000001383334,-0.009389840997756,108.075813293457017,0.000174257598701,0.004912233911455,-2635.634765624999545,0.000000000415788,0.000167962163687,25113.083984375000000,0.000000164114368,37061.843749999992724,-0.004343699663877,0.306397825479507,-5.058315277099610,3.727562189102173,-4.086901187896731,3.348398923873901,95535.992187500000000,96992.515625000000000,0.000013008074347,0.027339762076735,2.194777727127075,2.253213644027710,2.618501901626587,2.684349775314331,5.992670388884142,-22.90650680,-51.84437030
101,339028.90,0,289.486999511718693,295.187225341796875,295.520935058593750,296.071044921875000,296.053863525390682,296.033660888671875,296.015472412109375,290.436767578125000,0.000000000000000,273.149993896484375,11.729136466979980,294.425109863281307,0.764575123786926,292.185455322265625,0.879586517810822,0.000030209632314,99.999839782714844,0.000004212255135,-0.000000011427254,0.000000009206129,0.000000000167995,273.160064697265625,0.000084187442553,0.394472390413284,0.404506862163544,0.404447406530380,0.427732586860657,0.181639030575752,-232567424.000000000000000,453697471.999999940395355,-154243008.000000000000000,-66860856.000000007450581,555090304.000000000000000,979311680.000000000000000,-0.062293633818626,-11859.547851562498181,20418.355468750000000,-5399.411621093750000,107.510787963867188,0.019118109717965,-3143.463378906250455,25495.597656250000000,36989.617187500000000,0.214962407946587,-1.401677131652832,-0.140028744935989,96009.281250000000000,0.112285397946835,1.986496806144714,2.641299247741699,281.267395019531250,294.857818603515625,285.940582275390625,304.063140869140625,284.839385986328125,308.291442871093750,289.000213623046875,304.096496582031250,292.380096435546875,298.949707031250000,294.758697509765625,296.967071533203125,295.327941894531250,296.368988037109375,289.898162841796875,290.641723632812500,0.000000000000000,0.000000000000000,273.148071289062500,273.151977539062500,4.583795547485352,17.218368530273438,292.248535156250000,297.212249755859375,0.744857788085938,0.783663451671600,291.551025390625000,292.801513671875000,0.571961104869843,0.880000531673431,0.000000000000000,0.022475965321064,99.889694213867173,99.999984741210938,0.000000000000000,0.003133917925879,-0.000008501876437,0.000000000000000,0.000000000000000,0.000000009206129,0.000000000000000,0.000000000167995,273.158477783203125,273.184783935546875,0.000000001041569,0.001398329040967,0.312776684761047,0.501749753952026,0.354400217533112,0.586940407752991,0.381946504116058,0.429454237222672,0.423574715852737,0.431710124015808,0.178847134113312,0.184133902192116,-10364093.000000000000000,-4073293.000000000000000,5668315.000000000931323,20023176.000000000000000,-7909035.500000000931323,-1843138.375000000000000,-4176285.000000000000000,274486.156250000000000,6939241.500000000000000,24522240.000000000000000,28044807.999999996274710,34999056.000000000000000,-0.003220574231818,-0.000288406416075,-11859.532226562500000,-0.000088565517217,-0.001780843129382,20418.369140625000000,-5399.411621093750000,0.000000001383334,-0.010184585116804,107.712638854980469,0.000182630668860,0.005063819698989,-3143.463378906250455,0.000000000415788,0.000175882174517,25495.587890625000000,0.000000168289048,36989.613281250000000,-0.004144310951233,0.306330829858780,-5.123502731323242,3.744172334671021,-3.997204780578614,3.268206119537354,95196.742187500000000,96640.085937500014552,0.000014290413674,0.026999628171325,1.943614125251770,2.027571678161621,2.608501434326172,2.671520233154297,7.758355883974244,-22.94849340,-51.77577540
